nso.txt, 2330
nyj.txt, 1618
nyj1.txt, 1508
nyn1.txt, 1078
nyz.txt, 1290
nze.txt, 2208
ose.txt, 1448
pbb.txt, 1537
pcm.txt, 3386
pdg.txt, 1912
pet.txt, 1774
pis.txt, 1818
plu.txt, 2173
pmp.txt, 2183
pnf.txt, 2086
por.txt, 1878
ppl.txt, 1918
pql.txt, 1671
pro.txt, 1537
prv1.txt, 1974
qan.txt, 1391
qar.txt, 1191
qec1.txt, 1538
qed.txt, 1670
qeg.txt, 1776
qei.txt, 1435
qej.txt, 1995
qju.txt, 1408
qnt.txt, 1209
qud1.txt, 995
quy.txt, 1342
quz.txt, 1180
rhe.txt, 2001
rmn1.txt, 1763
rmy1.txt, 1573
rrt.txt, 2957
rua1.txt, 1346
rud1.txt, 1371
rum.txt, 1853
rus.txt, 1661
ruw.txt, 1755
saj.txt, 2289
sco.txt, 1894
ses.txt, 1628
shd.txt, 1478
shp.txt, 2578
slo.txt, 1537
slv.txt, 1572
smy.txt, 2889
snn.txt, 1635
som.txt, 1903
spn.txt, 1959
src1.txt, 1611
src3.txt, 1553
src4.txt, 1599
src5.txt, 1495
srd.txt, 2134
srt.txt, 2376
sso.txt, 2186
sua.txt, 1395
sud.txt, 1598
suo.txt, 1928
swa.txt, 1814
swd.txt, 1829
swz1.txt, 1813
tbz.txt, 1916
tej.txt, 2150
tgl.txt, 2062
tht.txt, 2739
tid.txt, 2088
tiv.txt, 2884
tob.txt, 2621
toi.txt, 1348
toj.txt, 2254
top.txt, 1617
trk.txt, 1396
tru1.txt, 2119
tsh.txt, 2514
tso.txt, 2546
tsw.txt, 2223
ttm.txt, 1849
tws1.txt, 1922
tws3.txt, 1976
tzc.txt, 2119
tzc1.txt, 2062
tzm.txt, 1853
ukr.txt, 1767
ura.txt, 1336
uzb.txt, 1581
vmw.txt, 1222
wee.txt, 1522
wls.txt, 1732
wol.txt, 1993
wry.txt, 1870
xos.txt, 1177
yad.txt, 1215
yao.txt, 1379
yor.txt, 2922
yps.txt, 1971
yua.txt, 2145
zam.txt, 1472
ztu1.txt, 1349
zuu.txt, 1107
