hni.txt, 1878
por.txt, 1878
lub.txt, 1880
1111.txt, 1881
cln.txt, 1882
agr.txt, 1884
sco.txt, 1894
hva.txt, 1897
som.txt, 1903
brt.txt, 1910
pdg.txt, 1912
ilo.txt, 1915
tbz.txt, 1916
ppl.txt, 1918
tws1.txt, 1922
moz.txt, 1925
suo.txt, 1928
ceb.txt, 1930
aub.txt, 1935
lux.txt, 1942
mfy.txt, 1944
lbm1.txt, 1949
csa.txt, 1950
itn.txt, 1957
spn.txt, 1959
dum.txt, 1969
gli1.txt, 1970
1119.txt, 1971
bba.txt, 1971
yps.txt, 1971
cjd.txt, 1974
frn.txt, 1974
prv1.txt, 1974
tws3.txt, 1976
wol.txt, 1993
dut.txt, 1995
qej.txt, 1995
rhe.txt, 2001
aln.txt, 2006
frn1.txt, 2009
frl.txt, 2018
hil.txt, 2018
bkl.txt, 2020
coi.txt, 2025
fri.txt, 2026
arl.txt, 2037
hat.txt, 2040
eml.txt, 2047
atj.txt, 2049
kon.txt, 2051
frn2.txt, 2058
tgl.txt, 2062
tzc1.txt, 2062
gac2.txt, 2071
jan.txt, 2081
pnf.txt, 2086
tid.txt, 2088
mlo.txt, 2097
aja.txt, 2099
nba.txt, 2101
igr.txt, 2113
tru1.txt, 2119
tzc.txt, 2119
fji.txt, 2127
ass.txt, 2130
srd.txt, 2134
yua.txt, 2145
tej.txt, 2150
gls.txt, 2167
plu.txt, 2173
grk.txt, 2179
pmp.txt, 2183
sso.txt, 2186
kas.txt, 2203
dag.txt, 2206
nze.txt, 2208
hms.txt, 2218
tsw.txt, 2223
1117.txt, 2233
toj.txt, 2254
ewe.txt, 2262
cbr.txt, 2266
saj.txt, 2289
kri.txt, 2295
nso.txt, 2330
hna.txt, 2344
bcy.txt, 2372
srt.txt, 2376
cpu.txt, 2414
nhn.txt, 2423
kea.txt, 2474
mhm.txt, 2475
mcf.txt, 2482
hwi.txt, 2493
mzm.txt, 2507
tsh.txt, 2514
chn.txt, 2543
tso.txt, 2546
foa.txt, 2554
ame.txt, 2569
cak1.txt, 2577
shp.txt, 2578
dga.txt, 2614
hat1.txt, 2618
tob.txt, 2621
ibb.txt, 2641
gej.txt, 2706
tht.txt, 2739
hea.txt, 2756
edo.txt, 2818
blu.txt, 2833
hak.txt, 2875
fal.txt, 2878
tiv.txt, 2884
smy.txt, 2889
yor.txt, 2922
gac1.txt, 2944
bci.txt, 2952
rrt.txt, 2957
mbf.txt, 3237
pcm.txt, 3386
